order_id,user_id,product_id,category,old_name,price,base_price,amount,status,region,priority,city,transaction_date
105399,9866.0,69562,Sports,Product_489,2881.67,2517.29,2517.29,Shipped,North,Low,Delhi,2025-04-01
105400,6399.0,50570,Beauty,Product_249,1191.61,964.23,964.23,Shipped,North,High,Chandigarh,2025-12-06
105401,1636.0,37024,Books,Product_257,2714.80,2153.35,6460.05,Cancelled,North,Low,Dehradun,2025-06-30
105402,2864.0,25232,Electronics,Product_345,4536.48,3754.96,3754.96,Completed,South,Medium,Chennai,2025-04-10
105403,9004.0,75792,Clothing,Product_163,269.80,207.86,623.58,Cancelled,East,Low,Patna,2025-01-23
105404,7854.0,71227,Clothing,Product_104,4235.32,3869.98,3869.98,Completed,East,High,Patna,2025-01-16
105405,9742.0,85966,Home,Product_320,1623.79,1413.82,5655.28,Completed,East,Medium,Patna,2025-09-02
105406,8369.0,12102,Beauty,Product_44,3082.08,3261.81,13047.24,Shipped,North,Medium,Dehradun,2025-12-23
105407,3522.0,31848,Home,Product_436,3848.99,3856.87,15427.48,Pending,East,High,Kolkata,2025-09-13
105408,3654.0,59673,Sports,Product_309,1859.65,1450.6,1450.6,Completed,East,Medium,Patna,2025-09-16
105409,2865.0,91786,Electronics,Product_69,3946.46,3870.34,7740.68,Completed,West,Medium,Pune,2025-06-13
105410,8378.0,11135,Sports,Product_282,4607.99,4493.45,17973.8,Shipped,South,Medium,Chennai,2025-08-13
105411,5100.0,87690,Electronics,Product_465,6145.58,4940.0,4940.0,Cancelled,West,Medium,Pune,2025-01-16
105412,4897.0,27861,Home,Product_21,2765.34,2372.18,2372.18,Completed,South,Low,Bengaluru,2025-04-04
105413,6111.0,67317,Beauty,Product_210,3540.67,3547.76,3547.76,Cancelled,South,Low,Kochi,2025-11-02
105414,3242.0,10773,Clothing,Product_153,4252.33,4482.44,13447.32,Cancelled,North,High,Chandigarh,2025-05-13
105415,6321.0,65630,Beauty,Product_4,4737.49,4984.37,9968.74,Pending,East,Low,Bhubaneswar,2025-12-06
105416,9402.0,92048,Home,Product_175,2864.15,2924.54,8773.62,Pending,South,High,Chennai,2025-09-05
105417,1504.0,57469,Electronics,Product_282,5635.60,4611.93,13835.79,Pending,North,Medium,Chandigarh,2025-03-12
105418,3323.0,78266,Beauty,Product_70,3527.49,3639.34,14557.36,Shipped,North,High,Delhi,2025-05-05
105419,7511.0,19601,Home,Product_66,1046.80,1116.63,5583.15,Cancelled,East,Low,Bhubaneswar,2025-01-05
105420,4626.0,96823,Books,Product_430,2846.83,2393.08,9572.32,Pending,East,High,Bhubaneswar,2025-06-27
105421,1397.0,55271,Sports,Product_325,3119.44,2582.38,5164.76,Cancelled,West,High,Pune,2025-03-07
105422,3023.0,70178,Beauty,Product_39,4689.54,4563.01,4563.01,Completed,South,Low,Chennai,2025-03-03
105423,1928.0,97109,Sports,Product_126,4693.49,4053.11,8106.22,Pending,East,High,Kolkata,2025-03-24
105424,,90564,Sports,Product_217,3493.26,2785.99,13929.95,Shipped,West,Medium,Pune,2025-01-14
105425,1204.0,19705,Books,Product_298,302.54,290.94,1454.7,Completed,West,High,Ahmedabad,2025-11-30
105426,1735.0,64986,Home,Product_389,5609.72,4941.62,4941.62,Completed,North,Medium,Delhi,2025-04-03
105427,2710.0,86002,Beauty,Product_123,5500.58,4413.81,22069.05,Shipped,West,High,Jaipur,2025-01-18
105428,1269.0,84539,Home,Product_375,565.78,461.24,2306.2,Cancelled,South,Medium,Bengaluru,2025-09-12
105429,1819.0,66467,Clothing,Product_220,3847.63,4234.62,21173.1,Pending,East,Low,Patna,2025-08-19
105430,4466.0,35745,Sports,Product_199,1184.44,1150.47,3451.41,Completed,South,Medium,Kochi,2025-02-16
105431,9818.0,76683,Books,Product_63,643.73,528.0,2112.0,Pending,North,High,Lucknow,2025-05-27
105432,8042.0,47378,Clothing,Product_200,5613.71,4640.53,18562.12,Pending,East,High,Bhubaneswar,2025-02-28
105433,5351.0,77714,Sports,Product_368,4144.77,3633.72,18168.6,Shipped,West,Medium,Mumbai,2025-06-06
105434,5517.0,73191,Electronics,Product_26,4827.48,4932.91,4932.91,Shipped,East,Medium,Kolkata,2025-10-19
105435,5791.0,22385,Home,Product_338,1296.51,1060.14,2120.28,Pending,North,High,Delhi,2025-11-16
105436,2499.0,92767,Books,Product_431,1913.91,1675.72,3351.44,Cancelled,East,Medium,Bhubaneswar,2025-02-16
105437,1283.0,28875,Clothing,Product_44,4625.53,4313.73,21568.65,Completed,North,High,Dehradun,2025-05-23
105438,2071.0,29999,Clothing,Product_111,1102.36,922.14,3688.56,Completed,East,High,Bhubaneswar,2025-10-03
105439,4559.0,33693,Beauty,Product_463,1275.00,1284.84,5139.36,Pending,South,High,Chennai,2025-06-19
105440,3752.0,35678,Books,Product_441,1768.33,1460.08,4380.24,Shipped,West,Low,Pune,2025-12-18
105441,7192.0,48501,Clothing,Product_13,768.75,654.78,1964.34,Cancelled,West,High,Pune,2025-02-28
105442,4022.0,31443,Home,Product_295,1602.61,1738.68,6954.72,Completed,East,Low,Guwahati,2025-12-21
105443,7188.0,23689,Clothing,Product_394,2714.64,2427.07,12135.35,Completed,South,High,Kochi,2025-11-09
105444,6703.0,37426,Beauty,Product_417,2884.86,2494.44,2494.44,Completed,North,High,Delhi,2025-02-26
105445,4497.0,56206,Books,Product_256,1788.13,1529.45,1529.45,Pending,West,High,Ahmedabad,2025-10-02
105446,4304.0,49282,Electronics,Product_220,1640.65,1808.67,3617.34,Pending,North,High,Delhi,2025-07-04
105447,8453.0,38296,Clothing,Product_356,1693.45,1795.35,1795.35,Cancelled,South,High,Chennai,2025-11-11
105448,8147.0,99752,Clothing,Product_308,823.38,728.79,728.79,Completed,West,High,Pune,2025-04-03
105449,9910.0,80141,Home,Product_464,1839.21,1699.64,3399.28,Shipped,North,Low,Chandigarh,2025-04-16
105450,9813.0,91769,Clothing,Product_93,655.65,565.15,565.15,Shipped,West,High,Pune,2025-06-27
105451,,30445,Books,Product_415,4386.30,3426.75,13707.0,Completed,South,Medium,Hyderabad,2025-10-03
105452,1959.0,25812,Sports,Product_206,4437.62,4243.79,12731.37,Shipped,East,Low,Patna,2025-03-09
105453,1159.0,68065,Electronics,Product_408,5205.66,4472.31,4472.31,Shipped,East,Low,Kolkata,2025-02-08
105454,6175.0,55525,Clothing,Product_181,3890.46,3205.5,9616.5,Cancelled,North,High,Delhi,2025-03-25
105455,6559.0,87686,Clothing,Product_137,4378.03,4593.75,18375.0,Cancelled,North,High,Chandigarh,2025-02-14
105456,6028.0,59982,Beauty,Product_435,3366.90,3426.13,17130.65,Pending,South,Low,Kochi,2025-10-11
105457,5517.0,15486,Sports,Product_258,2229.19,2218.32,8873.28,Pending,West,Low,Pune,2025-05-31
105458,3394.0,94252,Beauty,Product_463,1602.56,1372.19,5488.76,Cancelled,South,High,Hyderabad,2025-07-01
105459,2886.0,36483,Electronics,Product_496,4835.18,4218.63,21093.15,Pending,East,High,Patna,2025-03-16
105460,3746.0,91947,Sports,Product_251,5097.75,4624.23,13872.69,Shipped,East,Low,Kolkata,2025-10-30
105461,7763.0,19179,Electronics,Product_480,1418.66,1330.84,2661.68,Pending,North,High,Chandigarh,2025-08-13
105462,3051.0,52953,Electronics,Product_363,950.64,1005.29,2010.58,Cancelled,North,Low,Chandigarh,2025-03-13
105463,9427.0,14587,Sports,Product_127,3190.19,3003.48,6006.96,Shipped,South,Low,Kochi,2025-06-13
105464,9092.0,98318,Sports,Product_225,2883.46,2528.88,7586.64,Completed,North,Medium,Delhi,2025-01-07
105465,7035.0,36262,Clothing,Product_194,5130.02,4387.92,8775.84,Cancelled,East,High,Patna,2025-04-12
105466,1669.0,13506,Clothing,Product_277,377.34,292.85,585.7,Pending,East,Medium,Patna,2025-11-17
105467,6269.0,11912,Beauty,Product_285,3500.88,3875.32,19376.6,Pending,West,Low,Mumbai,2025-01-21
105468,3431.0,47928,Home,Product_371,3153.10,3064.9,15324.5,Cancelled,North,Low,Chandigarh,2025-06-27
105469,4401.0,26801,Books,Product_73,1396.13,1075.47,1075.47,Shipped,North,Medium,Dehradun,2025-04-05
105470,8436.0,18499,Beauty,Product_185,2935.42,2901.89,11607.56,Cancelled,East,Low,Patna,2025-08-23
105471,4740.0,41360,Books,Product_432,4121.53,4414.18,22070.9,Cancelled,South,Low,Chennai,2025-04-03
105472,8659.0,86100,Electronics,Product_135,4366.02,4256.77,12770.31,Shipped,East,Low,Kolkata,2025-07-27
105473,9730.0,65545,Clothing,Product_88,1514.27,1321.17,6605.85,Completed,North,Medium,Chandigarh,2025-04-20
105474,1304.0,52097,Clothing,Product_173,3028.78,3009.46,15047.3,Cancelled,South,Low,Kochi,2025-11-14
105475,9264.0,91940,Sports,Product_226,1381.29,1190.98,5954.9,Completed,East,Medium,Kolkata,2025-11-21
105476,7993.0,84830,Clothing,Product_394,5779.05,4763.36,23816.8,Completed,South,Medium,Hyderabad,2025-07-02
105477,3293.0,21959,Clothing,Product_294,1026.03,977.57,2932.71,Pending,South,Medium,Hyderabad,2025-03-20
105478,4469.0,85758,Beauty,Product_64,4321.91,3701.14,3701.14,Pending,North,Low,Delhi,2025-11-01
105479,4034.0,73213,Clothing,Product_78,2363.56,2313.93,9255.72,Completed,West,Low,Mumbai,2025-10-08
105480,6543.0,75624,Home,Product_92,1246.52,1340.28,4020.84,Shipped,North,Low,Chandigarh,2025-04-19
105481,8849.0,21427,Home,Product_361,1279.63,1203.04,2406.08,Shipped,North,High,Delhi,2025-02-25
105482,9430.0,20011,Home,Product_170,3884.33,3126.73,6253.46,Pending,West,Medium,Ahmedabad,2025-10-23
105483,7505.0,26303,Home,Product_140,4114.09,3245.32,3245.32,Completed,South,High,Bengaluru,2025-04-16
105484,7398.0,62898,Books,Product_326,259.35,245.03,980.12,Shipped,North,Medium,Dehradun,2025-09-08
105485,4002.0,23449,Sports,Product_259,276.50,284.7,1138.8,Shipped,East,High,Kolkata,2025-09-09
105486,7861.0,14658,Electronics,Product_437,5144.25,4813.9,9627.8,Shipped,South,Medium,Chennai,2025-03-08
105487,9969.0,55398,Clothing,Product_407,2814.22,2223.17,4446.34,Pending,West,High,Ahmedabad,2025-06-10
105488,9732.0,49271,Sports,Product_152,5541.99,4406.27,4406.27,Completed,South,High,Kochi,2025-12-15
105489,7408.0,57147,Books,Product_336,3104.42,2572.73,5145.46,Pending,East,Low,Patna,2025-04-12
105490,4010.0,22765,Beauty,Product_33,3941.04,3482.84,13931.36,Shipped,South,High,Bengaluru,2025-07-18
105491,1885.0,48568,Books,Product_64,3780.44,3168.43,15842.15,Completed,South,High,Kochi,2025-05-23
105492,3243.0,53060,Electronics,Product_21,3756.77,4119.53,8239.06,Pending,North,Low,Lucknow,2025-09-21
105493,6960.0,76764,Electronics,Product_306,3526.81,3878.93,3878.93,Completed,North,High,Lucknow,2025-06-29
105494,2236.0,45465,Clothing,Product_391,5320.04,4450.46,4450.46,Pending,South,Medium,Hyderabad,2025-09-08
105495,3628.0,33643,Books,Product_305,950.27,952.62,2857.86,Completed,East,Medium,Kolkata,2025-11-10
105496,7976.0,78850,Electronics,Product_282,2937.25,2505.52,7516.56,Shipped,East,High,Guwahati,2025-06-27
105497,8796.0,96873,Beauty,Product_191,435.40,420.77,1683.08,Completed,South,High,Hyderabad,2025-07-07
105498,8707.0,79388,Home,Product_319,4579.57,3823.29,19116.45,Pending,West,Low,Jaipur,2025-12-27
105499,7004.0,77846,Books,Product_417,2896.58,2332.64,2332.64,Shipped,South,High,Kochi,2025-11-15
105500,3466.0,78470,Beauty,Product_471,1271.87,1029.2,5146.0,Pending,West,High,Jaipur,2025-10-07
105501,5348.0,46384,Beauty,Product_462,2570.36,2259.26,6777.78,Completed,West,Medium,Pune,2025-05-13
105502,2489.0,16793,Clothing,Product_129,1480.98,1532.56,6130.24,Shipped,East,Low,Bhubaneswar,2025-11-29
105503,3033.0,92355,Sports,Product_496,2879.82,2302.52,9210.08,Completed,East,High,Bhubaneswar,2025-06-19
105504,6037.0,73382,Beauty,Product_416,2145.65,2382.83,4765.66,Cancelled,East,Medium,Kolkata,2025-01-24
105505,8489.0,90238,Sports,Product_122,274.35,238.18,1190.9,Pending,East,Medium,Kolkata,2025-07-18
105506,6277.0,38737,Books,Product_365,5007.01,4588.24,18352.96,Pending,North,Low,Dehradun,2025-02-17
105507,4531.0,18932,Clothing,Product_4,4378.70,4151.12,20755.6,Shipped,East,High,Kolkata,2025-06-11
105508,9486.0,21369,Beauty,Product_290,3658.74,3192.78,15963.9,Shipped,West,High,Ahmedabad,2025-07-20
105509,6616.0,14958,Beauty,Product_181,2326.21,2455.04,2455.04,Cancelled,South,Medium,Chennai,2025-05-30
105510,7962.0,10322,Home,Product_232,2152.90,1841.87,7367.48,Pending,East,High,Guwahati,2025-06-14
105511,4969.0,89046,Sports,Product_487,3552.62,3664.89,10994.67,Completed,East,High,Bhubaneswar,2025-06-04
105512,5414.0,66184,Sports,Product_348,169.13,173.46,346.92,Cancelled,West,High,Jaipur,2025-09-29
105513,7498.0,58233,Clothing,Product_445,2913.37,2677.07,13385.35,Pending,North,Medium,Lucknow,2025-11-04
105514,6685.0,76429,Books,Product_78,3881.69,3265.01,3265.01,Completed,North,High,Lucknow,2025-03-24
105515,1987.0,37996,Electronics,Product_330,3791.73,3570.12,3570.12,Pending,North,Low,Lucknow,2025-02-15
105516,5687.0,14867,Electronics,Product_375,2455.40,2612.6,10450.4,Completed,West,Low,Ahmedabad,2025-02-15
105517,3999.0,28383,Clothing,Product_142,4564.80,3564.78,14259.12,Cancelled,South,High,Hyderabad,2025-02-14
105518,2251.0,38924,Home,Product_393,1047.06,904.73,3618.92,Pending,North,Medium,Chandigarh,2025-04-09
105519,2262.0,57931,Clothing,Product_309,1806.00,1616.04,6464.16,Pending,South,Medium,Bengaluru,2025-11-06
105520,9399.0,33462,Beauty,Product_3,2813.80,2505.96,5011.92,Shipped,South,High,Chennai,2025-09-08
105521,9658.0,53282,Beauty,Product_131,2612.04,2359.01,2359.01,Pending,East,High,Guwahati,2025-06-04
105522,3715.0,24650,Sports,Product_246,1011.33,943.71,943.71,Pending,East,Low,Bhubaneswar,2025-04-19
105523,4744.0,30550,Beauty,Product_416,3299.35,3265.85,16329.25,Cancelled,West,Medium,Jaipur,2025-06-11
105524,9101.0,69142,Clothing,Product_123,5399.49,4265.62,8531.24,Pending,West,Low,Ahmedabad,2025-10-20
105525,8317.0,30087,Electronics,Product_34,5370.62,4357.4,21787.0,Cancelled,East,High,Patna,2025-04-13
105526,7474.0,70126,Beauty,Product_239,931.80,820.59,3282.36,Pending,South,Low,Chennai,2025-01-26
105527,9649.0,53660,Sports,Product_264,2150.14,1771.29,3542.58,Pending,West,Low,Jaipur,2025-03-07
105528,4327.0,27626,Clothing,Product_215,375.48,405.37,810.74,Pending,North,Medium,Delhi,2025-10-18
105529,7141.0,21484,Sports,Product_494,4807.31,4817.4,19269.6,Pending,South,High,Hyderabad,2025-09-19
105530,1819.0,37911,Clothing,Product_291,469.18,379.08,758.16,Completed,North,Medium,Dehradun,2025-05-11
105531,8022.0,50692,Beauty,Product_148,3418.85,2984.36,2984.36,Cancelled,East,Low,Kolkata,2025-05-03
105532,6075.0,68133,Electronics,Product_420,2065.12,1994.52,1994.52,Shipped,East,High,Kolkata,2025-04-30
105533,4257.0,29365,Clothing,Product_233,2133.65,2249.93,4499.86,Completed,South,High,Hyderabad,2025-05-12
105534,5017.0,92099,Clothing,Product_188,1505.37,1390.27,1390.27,Shipped,West,Medium,Pune,2025-09-04
105535,5154.0,30493,Beauty,Product_223,1348.25,1279.52,1279.52,Cancelled,East,High,Bhubaneswar,2025-03-08
105536,8115.0,52117,Electronics,Product_28,2185.98,1851.99,3703.98,Shipped,South,Low,Chennai,2025-03-24
105537,9476.0,73339,Sports,Product_482,1117.24,905.88,2717.64,Shipped,East,Medium,Patna,2025-03-16
105538,5124.0,96694,Sports,Product_44,3181.53,3000.26,15001.3,Pending,South,High,Chennai,2025-05-07
105539,7956.0,84341,Home,Product_164,2338.52,1990.87,7963.48,Completed,West,Medium,Mumbai,2025-03-20
105540,1303.0,74845,Electronics,Product_72,4581.20,3987.2,7974.4,Completed,South,Medium,Hyderabad,2025-07-31
105541,4653.0,85137,Clothing,Product_490,1557.82,1276.57,2553.14,Pending,West,Low,Mumbai,2025-04-10
105542,6879.0,73566,Beauty,Product_281,2544.64,2816.32,5632.64,Pending,East,Medium,Bhubaneswar,2025-06-02
105543,2117.0,76317,Beauty,Product_482,3492.04,2755.87,11023.48,Completed,North,High,Dehradun,2025-07-24
105544,8416.0,70281,Clothing,Product_273,1677.81,1595.65,7978.25,Pending,South,High,Kochi,2025-05-03
105545,,96568,Beauty,Product_56,754.07,614.54,614.54,Completed,North,Low,Chandigarh,2025-09-13
105546,1871.0,67288,Electronics,Product_243,3581.85,3407.67,3407.67,Completed,East,Medium,Guwahati,2025-01-26
105547,1494.0,69509,Home,Product_154,2688.51,2562.94,10251.76,Completed,East,High,Guwahati,2025-08-02
105548,8466.0,93250,Beauty,Product_393,4299.25,4303.47,4303.47,Shipped,East,High,Patna,2025-12-23
105549,3644.0,50575,Clothing,Product_144,3196.27,2767.77,8303.31,Completed,North,Medium,Lucknow,2025-01-01
105550,8175.0,88167,Sports,Product_93,4295.82,3773.71,15094.84,Cancelled,West,High,Jaipur,2025-08-30
105551,4197.0,99924,Sports,Product_458,124.13,118.42,236.84,Pending,East,High,Kolkata,2025-01-27
105552,3464.0,83700,Sports,Product_136,3263.94,2571.96,7715.88,Cancelled,West,Low,Mumbai,2025-11-11
105553,6716.0,58308,Sports,Product_237,1728.31,1864.15,9320.75,Shipped,West,Low,Mumbai,2025-05-03
105554,9100.0,52865,Books,Product_86,1704.27,1434.63,4303.89,Cancelled,North,Low,Chandigarh,2025-08-17
105555,7184.0,22864,Beauty,Product_431,5032.39,4046.21,8092.42,Shipped,South,Medium,Bengaluru,2025-07-25
105556,7895.0,74879,Beauty,Product_15,4791.56,4207.8,16831.2,Pending,East,High,Guwahati,2025-11-21
105557,1707.0,68204,Home,Product_390,613.13,549.38,549.38,Completed,South,High,Hyderabad,2025-06-22
105558,2077.0,74075,Books,Product_94,2752.75,2678.64,13393.2,Pending,West,Low,Jaipur,2025-01-17
105559,3762.0,92288,Sports,Product_455,4079.31,3188.84,15944.2,Pending,South,Medium,Chennai,2025-03-01
105560,3042.0,61663,Beauty,Product_484,2126.45,2159.81,4319.62,Cancelled,West,Medium,Jaipur,2025-01-08
105561,9253.0,63893,Books,Product_154,2181.71,2331.85,6995.55,Cancelled,North,High,Dehradun,2025-03-20
105562,1530.0,53847,Home,Product_293,3891.32,4010.36,12031.08,Completed,North,High,Dehradun,2025-07-10
105563,,13088,Home,Product_254,5052.93,4942.52,24712.6,Completed,West,High,Pune,2025-08-21
105564,8918.0,47112,Beauty,Product_212,2713.96,2740.98,8222.94,Completed,South,Low,Kochi,2025-12-05
105565,2928.0,53922,Clothing,Product_18,1594.16,1450.69,2901.38,Shipped,South,High,Hyderabad,2025-11-09
105566,9628.0,28789,Home,Product_1,1974.56,1787.12,5361.36,Shipped,East,Low,Kolkata,2025-07-29
105567,8329.0,37055,Sports,Product_74,4991.84,4627.26,18509.04,Cancelled,North,Medium,Chandigarh,2025-12-15
105568,5051.0,87098,Sports,Product_341,570.37,548.34,1645.02,Pending,South,Low,Hyderabad,2025-01-26
105569,2620.0,46833,Sports,Product_17,4439.45,4031.48,8062.96,Cancelled,South,Medium,Chennai,2025-08-17
105570,4907.0,46524,Clothing,Product_211,1462.79,1528.78,4586.34,Cancelled,South,Medium,Chennai,2025-09-09
105571,9036.0,35213,Sports,Product_240,6086.12,4875.11,24375.55,Completed,West,Low,Pune,2025-06-19
105572,6523.0,40473,Sports,Product_286,3889.17,3291.54,16457.7,Completed,South,Low,Bengaluru,2025-11-28
105573,5116.0,78344,Electronics,Product_88,506.11,530.74,530.74,Shipped,West,Medium,Mumbai,2025-10-21
105574,2689.0,45051,Beauty,Product_137,5370.68,4777.75,23888.75,Cancelled,North,Low,Dehradun,2025-06-24
105575,2375.0,90523,Beauty,Product_43,1092.37,903.2,3612.8,Pending,North,High,Dehradun,2025-08-18
105576,6107.0,34907,Clothing,Product_290,4245.85,4027.07,4027.07,Cancelled,South,Medium,Chennai,2025-12-05
105577,1804.0,10308,Home,Product_100,5434.33,4361.67,13085.01,Pending,North,High,Lucknow,2025-12-03
105578,4513.0,17650,Beauty,Product_455,5369.10,4724.56,23622.8,Shipped,North,High,Chandigarh,2025-04-03
105579,5112.0,25594,Books,Product_91,3226.92,2489.56,9958.24,Completed,South,Low,Bengaluru,2025-02-05
105580,2829.0,12195,Clothing,Product_238,4498.70,4664.86,13994.58,Shipped,North,Low,Dehradun,2025-06-24
105581,9315.0,40514,Home,Product_185,215.55,221.79,221.79,Shipped,South,High,Bengaluru,2025-02-11
105582,6575.0,38471,Clothing,Product_235,4646.88,4155.82,16623.28,Pending,West,High,Jaipur,2025-12-14
105583,2119.0,66268,Electronics,Product_135,1326.65,1300.42,5201.68,Shipped,North,Medium,Lucknow,2025-09-16
105584,,78170,Home,Product_267,4104.30,3254.22,13016.88,Completed,South,Medium,Kochi,2025-08-31
105585,2204.0,23311,Sports,Product_169,4749.98,4074.66,4074.66,Completed,East,Low,Guwahati,2025-01-05
105586,1700.0,35931,Sports,Product_73,2992.06,2813.96,11255.84,Shipped,West,Medium,Mumbai,2025-10-31
105587,5143.0,57862,Clothing,Product_122,3733.66,3906.54,3906.54,Completed,West,Low,Pune,2025-10-08
105588,2546.0,95753,Beauty,Product_347,4733.58,3880.54,3880.54,Completed,South,Low,Kochi,2025-03-08
105589,4259.0,23979,Beauty,Product_1,3481.90,3784.15,15136.6,Completed,South,High,Chennai,2025-04-19
105590,1789.0,34167,Home,Product_120,2999.64,2579.97,5159.94,Pending,North,Medium,Lucknow,2025-01-24
105591,7168.0,75431,Clothing,Product_265,1643.56,1501.59,4504.77,Shipped,West,Medium,Ahmedabad,2025-03-07
105592,4626.0,22047,Electronics,Product_66,3129.68,2453.62,12268.1,Shipped,North,Medium,Lucknow,2025-03-27
105593,5397.0,35979,Clothing,Product_162,3414.77,3195.03,9585.09,Shipped,East,Low,Guwahati,2025-12-31
105594,1418.0,43797,Beauty,Product_106,1983.96,2088.87,4177.74,Pending,East,High,Patna,2025-01-28
105595,,47088,Books,Product_478,2235.36,1753.45,7013.8,Cancelled,North,Low,Delhi,2025-05-31
105596,8951.0,27265,Clothing,Product_362,2110.41,2097.93,6293.79,Cancelled,West,High,Ahmedabad,2025-12-19
105597,2834.0,35631,Home,Product_490,423.01,408.98,1635.92,Shipped,West,Medium,Ahmedabad,2025-05-15
105598,2406.0,48560,Electronics,Product_345,3464.56,2785.97,13929.85,Pending,North,High,Chandigarh,2025-10-28
105599,6651.0,26315,Beauty,Product_208,1920.17,1480.79,4442.37,Shipped,East,High,Patna,2025-07-19
105600,4644.0,53867,Books,Product_174,4880.87,4829.47,4829.47,Pending,East,Medium,Kolkata,2025-09-10
105601,1286.0,75899,Electronics,Product_40,2495.14,2458.85,2458.85,Pending,North,High,Dehradun,2025-10-10
105602,7276.0,51571,Clothing,Product_309,196.56,178.67,357.34,Completed,East,Medium,Bhubaneswar,2025-04-22
105603,3360.0,51727,Books,Product_370,275.30,235.18,705.54,Shipped,South,Low,Kochi,2025-01-17
105604,7093.0,63373,Electronics,Product_415,2564.18,2454.41,12272.05,Completed,North,Medium,Chandigarh,2025-03-29
105605,1019.0,29620,Sports,Product_317,3475.22,3614.81,18074.05,Pending,East,Low,Guwahati,2025-10-10
105606,7888.0,26345,Electronics,Product_254,3866.94,3181.89,9545.67,Pending,North,Low,Delhi,2025-06-24
105607,3150.0,83823,Clothing,Product_328,2610.21,2649.9,13249.5,Completed,West,Low,Mumbai,2025-01-04
105608,1247.0,69141,Books,Product_185,2645.86,2466.59,4933.18,Cancelled,East,Low,Bhubaneswar,2025-01-20
105609,6195.0,61600,Electronics,Product_74,1472.29,1513.76,1513.76,Cancelled,North,High,Lucknow,2025-06-11
105610,1932.0,55581,Beauty,Product_243,2275.19,2109.88,4219.76,Cancelled,North,Medium,Lucknow,2025-05-20
105611,5767.0,35497,Home,Product_158,183.41,155.41,466.23,Completed,West,Low,Ahmedabad,2025-04-05
105612,2398.0,83757,Beauty,Product_76,3317.57,3598.88,3598.88,Shipped,East,Medium,Kolkata,2025-11-01
105613,2515.0,81288,Clothing,Product_273,2111.89,2031.16,6093.48,Completed,West,Low,Ahmedabad,2025-01-10
105614,6458.0,86381,Clothing,Product_255,4392.09,3486.11,13944.44,Shipped,East,Low,Bhubaneswar,2025-07-14
105615,8993.0,95807,Home,Product_413,2685.95,2566.65,12833.25,Cancelled,West,High,Ahmedabad,2025-05-16
105616,4305.0,63462,Beauty,Product_164,2385.15,2310.28,11551.4,Pending,North,Medium,Delhi,2025-05-24
105617,3160.0,79254,Sports,Product_293,710.46,634.28,2537.12,Shipped,East,Low,Bhubaneswar,2025-07-30
105618,6406.0,92897,Home,Product_416,3593.14,3892.22,19461.1,Shipped,West,High,Ahmedabad,2025-08-29
105619,2841.0,75330,Sports,Product_112,1213.33,1296.19,1296.19,Cancelled,East,Low,Guwahati,2025-10-22
105620,,80356,Sports,Product_114,3908.09,3375.88,16879.4,Cancelled,West,Medium,Pune,2025-01-29
105621,4212.0,31663,Electronics,Product_114,2778.29,2929.03,2929.03,Pending,East,High,Bhubaneswar,2025-05-18
105622,6392.0,80965,Sports,Product_293,2135.59,2148.51,10742.55,Pending,North,High,Lucknow,2025-10-19
105623,2056.0,83423,Sports,Product_59,909.67,798.08,2394.24,Completed,East,High,Guwahati,2025-11-17
105624,8396.0,98973,Books,Product_41,1959.74,1984.88,7939.52,Cancelled,West,High,Jaipur,2025-01-09
105625,1934.0,62671,Sports,Product_46,1757.92,1861.63,1861.63,Pending,South,Low,Bengaluru,2025-12-29
105626,1989.0,35850,Electronics,Product_232,5301.91,4917.24,4917.24,Cancelled,West,High,Ahmedabad,2025-12-06
105627,9347.0,39512,Books,Product_473,349.93,372.36,1489.44,Completed,West,Medium,Mumbai,2025-02-11
105628,2060.0,37472,Clothing,Product_356,1617.75,1437.17,5748.68,Shipped,West,High,Mumbai,2025-12-24
105629,4997.0,57320,Home,Product_421,241.22,264.63,264.63,Pending,West,High,Ahmedabad,2025-01-04
105630,5770.0,35630,Electronics,Product_31,3849.07,3583.47,17917.35,Shipped,South,Low,Chennai,2025-05-14
105631,2134.0,58277,Clothing,Product_152,1718.26,1446.73,7233.65,Completed,East,Low,Patna,2025-01-06
105632,3766.0,44857,Home,Product_85,3443.71,2677.9,8033.7,Cancelled,South,Medium,Chennai,2025-08-08
105633,2207.0,59946,Clothing,Product_476,531.75,542.28,542.28,Pending,North,High,Chandigarh,2025-02-13
105634,9480.0,59470,Sports,Product_488,6195.36,4860.03,4860.03,Shipped,South,Medium,Hyderabad,2025-11-01
105635,9570.0,62942,Electronics,Product_232,1949.25,1753.79,8768.95,Cancelled,West,High,Ahmedabad,2025-12-19
105636,4018.0,44852,Books,Product_67,4755.01,3725.1,14900.4,Completed,East,High,Kolkata,2025-10-18
105637,3301.0,36331,Beauty,Product_372,2352.26,1931.95,5795.85,Completed,East,Medium,Guwahati,2025-02-26
105638,4596.0,25526,Clothing,Product_142,2938.01,2489.02,9956.08,Cancelled,West,High,Jaipur,2025-07-10
105639,6468.0,40199,Home,Product_6,2013.86,1575.54,4726.62,Pending,West,Low,Jaipur,2025-11-20
105640,1336.0,12736,Clothing,Product_290,4694.18,4434.52,8869.04,Completed,West,High,Mumbai,2025-10-21
105641,6472.0,20604,Sports,Product_156,3043.74,2551.46,12757.3,Cancelled,East,Low,Patna,2025-11-12
