item_id,order_id,product_id,quantity,unit_price,discount_percent
6833,2278,51,-2,3521.45,41
6834,2279,200,-4,3212.97,33
6835,2279,167,5,693.18,58
6836,2279,199,4,702.8,70
6837,2279,22,1,16162.22,47
6838,2279,165,4,2338.31,6
6839,2280,71,2,1994.84,95
6840,2280,78,4,40123.29,60
6841,2281,115,5,729.43,33
6842,2282,20,1,1317.81,82
6843,2282,36,1,14186.62,72
6844,2283,129,2,4097.17,3
6845,2283,95,5,29603.95,46
6846,2284,159,4,314.46,30
6847,2284,118,2,2637.64,24
6848,2284,14,2,42582.22,88
6849,2284,125,5,800.11,89
6850,2285,5,2,1198.16,100
6851,2285,95,2,29603.95,26
6852,2285,166,5,2666.16,51
6853,2285,45,3,9220.4,33
6854,2286,6,2,63491.13,71
6855,2287,147,3,772.56,30
6856,2287,75,2,1758.88,50
6857,2288,80,4,274.27,79
6858,2288,99,5,8134.79,83
6859,2288,42,2,15510.68,33
6860,2288,168,2,2536.06,56
6861,2289,1,-2,253.9,79
6862,2289,109,2,3878.01,28
6863,2289,4,5,18013.15,43
6864,2289,69,2,6749.31,5
6865,2290,91,2,4806.55,87
6866,2290,179,2,2528.54,2
6867,2291,140,1,3878.75,32
6868,2291,101,1,24788.51,8
6869,2291,117,4,1769.76,78
6870,2291,79,2,3269.81,29
6871,2291,191,2,1754.06,66
6872,2292,111,3,7723.9,17
6873,2292,184,2,19452.92,38
6874,2292,148,4,3368.6,84
6875,2293,87,5,68101.36,75
6876,2294,63,2,430.09,77
6877,2294,121,1,1118.51,86
6878,2294,5,4,1198.16,42
6879,2294,183,3,1718.29,10
6880,2294,75,3,1758.88,34
6881,2295,99,2,8134.79,49
6882,2295,191,1,1754.06,56
6883,2295,40,3,6624.33,55
6884,2296,78,5,40123.29,79
6885,2296,14,1,42582.22,25
6886,2296,62,5,4101.85,28
6887,2296,191,1,1754.06,3
6888,2296,143,1,7284.34,91
6889,2297,155,3,896.22,31
6890,2297,111,2,7723.9,86
6891,2297,103,2,1452.77,23
6892,2297,32,4,3754.44,80
6893,2298,130,2,530.75,63
6894,2298,196,4,2283.28,59
6895,2299,168,2,2536.06,26
6896,2299,39,1,534.57,53
6897,2299,50,5,3979.14,89
6898,2299,19,1,8561.48,50
6899,2300,153,3,98307.89,93
6900,2300,179,4,2528.54,3
6901,2300,161,4,3019.49,0
6902,2300,151,2,92003.66,71
6903,2301,141,1,10789.69,30
6904,2301,151,4,92003.66,4
6905,2301,125,3,800.11,78
6906,2302,149,2,3551.09,79
6907,2302,178,5,485.22,38
6908,2302,87,2,68101.36,80
6909,2303,112,1,5163.37,93
6910,2303,186,1,4929.38,81
6911,2303,54,4,4173.59,90
6912,2304,149,1,3551.09,16
6913,2304,139,4,7772.31,34
6914,2304,39,1,534.57,86
6915,2305,110,4,797.25,100
6916,2305,173,3,14158.62,64
6917,2305,54,2,4173.59,54
6918,2305,125,4,800.11,53
6919,2306,42,3,15510.68,72
6920,2306,142,1,11700.98,55
6921,2307,47,1,497.81,5
6922,2307,31,2,1292.25,90
6923,2308,50,2,3979.14,65
6924,2308,162,3,91765.85,81
6925,2308,47,4,497.81,33
6926,2308,126,4,52173.6,93
6927,2309,157,3,3574.22,73
6928,2310,141,3,10789.69,40
6929,2310,153,5,98307.89,62
6930,2310,177,5,3546.32,26
6931,2310,98,1,1260.01,66
6932,2311,171,5,5623.35,89
6933,2311,194,5,464.22,86
6934,2312,121,5,1118.51,69
6935,2312,79,3,3269.81,76
6936,2312,9,1,26698.69,32
6937,2312,195,5,7327.29,90
6938,2313,71,4,1994.84,4
6939,2313,183,5,1718.29,94
6940,2313,12,5,37578.36,40
6941,2313,166,3,2666.16,1
6942,2313,35,3,3131.28,76
6943,2314,135,2,802.55,53
6944,2314,84,4,529.09,37
6945,2315,183,2,1718.29,16
6946,2315,149,2,3551.09,75
6947,2316,62,4,4101.85,12
6948,2316,55,2,1885.07,12
6949,2316,32,2,3754.44,91
6950,2317,45,5,9220.4,90
6951,2317,59,5,1243.65,83
6952,2317,20,1,1317.81,84
6953,2317,165,1,2338.31,42
6954,2317,2,5,59090.87,36
6955,2318,98,3,1260.01,29
6956,2318,3,3,52845.51,2
6957,2318,79,1,3269.81,89
6958,2318,174,1,7801.61,23
6959,2318,147,4,772.56,55
6960,2319,75,2,1758.88,24
6961,2319,56,5,23622.11,67
6962,2320,199,4,702.8,38
6963,2320,107,2,5474.76,81
6964,2320,11,2,763.98,43
6965,2321,15,4,17548.6,95
6966,2321,188,5,41686.05,89
6967,2321,164,4,2495.26,8
6968,2321,198,5,2694.15,99
6969,2322,93,5,1383.07,18
6970,2322,197,2,964.09,26
6971,2322,59,4,1243.65,67
6972,2322,189,5,2811.23,83
6973,2322,49,4,2142.2,7
6974,2323,66,-5,6345.81,37
6975,2323,38,1,2266.82,49
6976,2323,158,5,1554.87,6
6977,2324,151,1,92003.66,93
6978,2324,92,2,12217.22,89
6979,2324,8,3,4278.68,73
6980,2324,88,3,7189.72,51
6981,2325,113,4,3469.53,95
6982,2325,49,5,2142.2,76
6983,2325,84,5,529.09,34
6984,2326,87,1,68101.36,96
6985,2326,57,3,2504.37,65
6986,2326,99,4,8134.79,87
6987,2326,124,4,2030.13,79
6988,2327,57,5,2504.37,99
6989,2327,142,4,11700.98,24
6990,2327,61,5,27642.73,30
6991,2328,194,5,464.22,56
6992,2329,172,2,16100.85,50
6993,2329,62,1,4101.85,6
6994,2330,46,1,6493.42,73
6995,2330,188,2,41686.05,53
6996,2330,191,1,1754.06,49
6997,2330,70,4,5396.07,16
6998,2330,106,1,484.23,12
6999,2331,38,3,2266.82,45
7000,2331,139,3,7772.31,93
7001,2331,130,4,530.75,87
7002,2331,19,-5,8561.48,52
7003,2332,111,3,7723.9,63
7004,2332,69,5,6749.31,51
7005,2332,155,3,896.22,41
7006,2333,180,4,308.9,45
7007,2333,19,1,8561.48,22
7008,2333,47,3,497.81,60
7009,2334,175,3,1171.69,0
7010,2334,147,1,772.56,6
7011,2334,79,4,3269.81,67
7012,2334,57,4,2504.37,43
7013,2335,3,4,52845.51,67
7014,2335,38,2,2266.82,37
7015,2335,189,1,2811.23,45
7016,2335,192,1,7461.34,53
7017,2335,159,4,314.46,45
7018,2336,168,3,2536.06,13
7019,2336,172,2,16100.85,22
7020,2336,4,3,18013.15,38
7021,2337,83,1,18455.42,98
7022,2337,74,5,245.13,75
7023,2337,87,5,68101.36,60
7024,2338,37,1,3250.66,18
7025,2338,76,2,19136.21,25
7026,2338,63,5,430.09,52
7027,2339,151,4,92003.66,2
7028,2339,18,5,3084.08,99
7029,2339,177,2,3546.32,40
7030,2339,61,4,27642.73,5
7031,2339,72,1,199.64,57
7032,2340,188,2,41686.05,52
7033,2341,199,1,702.8,79
7034,2341,142,3,11700.98,34
7035,2342,7,2,1545.0,65
7036,2342,81,4,641.3,7
7037,2343,30,1,1221.85,88
7038,2343,176,3,59597.44,93
7039,2344,28,5,702.92,78
7040,2345,156,2,3615.3,3
7041,2345,100,5,2050.98,99
7042,2345,126,3,52173.6,95
7043,2345,198,1,2694.15,27
7044,2345,199,3,702.8,85
7045,2346,121,1,1118.51,74
7046,2346,125,4,800.11,81
7047,2346,98,-1,1260.01,77
7048,2346,136,4,2848.35,76
7049,2346,160,4,14389.43,73
7050,2347,100,2,2050.98,34
7051,2347,199,3,702.8,19
7052,2347,64,5,93117.18,34
7053,2347,98,1,1260.01,26
7054,2348,193,4,1383.66,78
7055,2348,16,-3,1945.54,67
7056,2348,64,1,93117.18,38
7057,2349,152,1,9297.38,59
7058,2349,169,2,7775.36,45
7059,2349,94,4,2140.24,96
7060,2350,121,3,1118.51,65
7061,2350,99,1,8134.79,73
7062,2350,40,3,6624.33,63
7063,2350,28,2,702.92,73
7064,2351,195,1,7327.29,43
7065,2351,130,5,530.75,80
7066,2351,186,5,4929.38,5
7067,2352,91,4,4806.55,0
7068,2352,117,2,1769.76,91
7069,2353,98,3,1260.01,34
7070,2353,129,2,4097.17,83
7071,2353,55,1,1885.07,29
7072,2353,163,1,33147.7,45
7073,2353,110,5,797.25,76
7074,2354,23,3,317.81,66
7075,2354,188,3,41686.05,78
7076,2355,159,4,314.46,24
7077,2356,12,2,37578.36,5
7078,2356,48,2,17690.82,12
7079,2356,79,5,3269.81,95
7080,2357,6,4,63491.13,60
7081,2357,62,3,4101.85,68
7082,2357,189,4,2811.23,58
7083,2357,180,3,308.9,78
7084,2358,191,1,1754.06,84
7085,2358,110,3,797.25,8
7086,2358,142,5,11700.98,54
7087,2359,51,5,3521.45,92
7088,2359,125,2,800.11,25
7089,2359,64,1,93117.18,64
7090,2360,32,2,3754.44,77
7091,2360,152,3,9297.38,100
7092,2360,120,5,67415.8,50
7093,2360,49,5,2142.2,35
7094,2360,68,1,1575.64,73
7095,2361,96,2,26794.28,31
7096,2361,111,2,7723.9,21
7097,2361,63,4,430.09,3
7098,2361,11,3,763.98,92
7099,2362,28,4,702.92,91
7100,2362,194,5,464.22,96
7101,2362,53,3,1750.15,21
7102,2362,45,4,9220.4,53
7103,2362,169,4,7775.36,37
7104,2363,164,2,2495.26,12
7105,2363,86,4,29410.8,24
7106,2363,26,1,22441.58,49
7107,2363,186,-4,4929.38,23
7108,2363,114,5,12262.14,27
7109,2364,118,3,2637.64,11
7110,2365,90,1,17430.69,59
7111,2365,70,5,5396.07,64
7112,2365,183,2,1718.29,37
7113,2365,51,2,3521.45,48
7114,2365,170,3,13731.85,43
7115,2366,41,3,79285.87,53
7116,2366,112,5,5163.37,70
7117,2366,46,5,6493.42,2
7118,2366,84,4,529.09,19
7119,2366,45,2,9220.4,17
7120,2367,48,2,17690.82,28
7121,2367,51,4,3521.45,15
7122,2367,69,4,6749.31,79
7123,2367,62,5,4101.85,74
7124,2368,89,2,18350.3,21
7125,2369,122,4,2349.23,86
7126,2369,180,5,308.9,7
7127,2370,71,4,1994.84,40
7128,2371,108,5,3065.18,80
7129,2371,176,4,59597.44,7
7130,2371,112,5,5163.37,35
7131,2372,99,4,8134.79,74
7132,2372,107,3,5474.76,90
7133,2372,153,3,98307.89,9
7134,2372,200,4,3212.97,53
7135,2373,144,3,382.9,40
7136,2373,109,2,3878.01,75
7137,2373,169,5,7775.36,9
7138,2373,6,5,63491.13,69
7139,2374,126,1,52173.6,57
7140,2374,44,2,70908.36,59
7141,2374,25,5,3779.14,8
7142,2374,74,3,245.13,74
7143,2374,144,1,382.9,41
7144,2375,13,5,1849.34,7
7145,2375,153,5,98307.89,74
7146,2375,181,3,3357.0,47
7147,2375,53,5,1750.15,77
7148,2376,57,2,2504.37,51
7149,2376,74,5,245.13,26
7150,2376,75,-5,1758.88,33
7151,2376,97,5,4030.37,65
7152,2377,164,4,2495.26,26
7153,2377,139,5,7772.31,2
7154,2377,87,2,68101.36,2
7155,2377,44,4,70908.36,51
7156,2378,91,2,4806.55,30
7157,2379,84,4,529.09,87
7158,2379,197,1,964.09,23
7159,2379,58,1,2469.9,80
7160,2379,199,5,702.8,3
7161,2379,61,3,27642.73,94
7162,2380,161,5,3019.49,69
7163,2381,187,2,15169.68,72
7164,2382,150,5,22291.25,82
7165,2382,194,4,464.22,83
7166,2382,111,1,7723.9,65
7167,2382,121,2,1118.51,3
7168,2382,142,4,11700.98,0
7169,2383,64,4,93117.18,91
7170,2383,195,5,7327.29,4
7171,2383,29,1,4216.76,6
7172,2383,139,4,7772.31,75
7173,2384,18,2,3084.08,61
7174,2384,103,2,1452.77,75
7175,2385,194,2,464.22,49
7176,2385,176,5,59597.44,77
7177,2385,19,2,8561.48,28
7178,2385,164,3,2495.26,90
7179,2385,51,5,3521.45,84
7180,2386,91,3,4806.55,77
7181,2386,92,4,12217.22,5
7182,2386,172,2,16100.85,91
7183,2386,17,3,4055.38,5
7184,2387,66,4,6345.81,41
7185,2387,10,4,3469.21,65
7186,2387,63,5,430.09,52
7187,2387,179,5,2528.54,100
7188,2388,152,2,9297.38,43
7189,2388,104,3,3389.18,88
7190,2389,72,1,199.64,62
7191,2389,44,4,70908.36,30
7192,2389,162,1,91765.85,98
7193,2389,66,2,6345.81,84
7194,2390,136,1,2848.35,41
7195,2390,57,3,2504.37,43
7196,2391,66,3,6345.81,56
7197,2392,155,3,896.22,16
7198,2393,25,5,3779.14,61
7199,2394,166,5,2666.16,86
7200,2394,33,2,835.93,66
7201,2394,158,3,1554.87,90
7202,2394,28,3,702.92,33
7203,2394,4,1,18013.15,39
7204,2395,189,5,2811.23,68
7205,2395,126,2,52173.6,13
7206,2395,80,1,274.27,39
7207,2396,170,3,13731.85,61
7208,2397,52,1,3961.79,96
7209,2398,53,2,1750.15,82
7210,2398,106,3,484.23,6
7211,2399,177,4,3546.32,68
7212,2399,192,4,7461.34,14
7213,2400,52,4,3961.79,99
7214,2400,99,5,8134.79,77
7215,2400,144,1,382.9,95
7216,2401,7,5,1545.0,81
7217,2402,199,-4,702.8,79
7218,2402,161,4,3019.49,68
7219,2402,156,1,3615.3,18
7220,2402,30,2,1221.85,81
7221,2403,107,3,5474.76,45
7222,2403,74,4,245.13,65
7223,2403,76,3,19136.21,33
7224,2404,114,4,12262.14,73
7225,2404,164,3,2495.26,3
7226,2404,117,2,1769.76,98
7227,2404,121,4,1118.51,92
7228,2405,128,-3,5319.49,2
7229,2405,5,1,1198.16,55
7230,2405,110,2,797.25,17
7231,2405,177,5,3546.32,40
7232,2406,7,2,1545.0,97
7233,2406,9,4,26698.69,64
7234,2406,20,2,1317.81,15
7235,2406,188,3,41686.05,74
7236,2407,85,3,2290.94,57
7237,2407,109,2,3878.01,76
7238,2407,56,2,23622.11,84
7239,2407,169,4,7775.36,29
7240,2408,129,5,4097.17,50
7241,2409,119,2,35613.06,90
7242,2409,78,1,40123.29,17
7243,2409,102,5,68170.84,11
7244,2409,151,3,92003.66,71
7245,2409,148,3,3368.6,90
7246,2410,108,2,3065.18,29
7247,2410,90,2,17430.69,22
7248,2410,53,3,1750.15,11
7249,2411,7,3,1545.0,8
7250,2411,6,-5,63491.13,44
7251,2411,37,3,3250.66,68
7252,2411,123,2,2794.3,74
7253,2412,193,4,1383.66,3
7254,2412,35,4,3131.28,26
7255,2412,192,3,7461.34,37
7256,2412,63,4,430.09,60
7257,2413,119,4,35613.06,22
7258,2413,116,1,3192.27,44
7259,2413,153,5,98307.89,45
7260,2414,116,3,3192.27,83
7261,2414,154,1,1413.98,80
7262,2414,122,4,2349.23,34
7263,2414,184,5,19452.92,14
7264,2414,68,4,1575.64,8
7265,2415,192,1,7461.34,43
7266,2415,63,1,430.09,20
7267,2415,14,2,42582.22,9
7268,2415,165,5,2338.31,85
7269,2416,68,4,1575.64,72
7270,2417,136,1,2848.35,82
7271,2417,25,3,3779.14,12
7272,2417,140,2,3878.75,100
7273,2417,19,3,8561.48,35
7274,2417,188,4,41686.05,49
7275,2418,126,5,52173.6,32
7276,2419,190,2,1227.09,88
7277,2419,137,4,14060.07,57
7278,2419,152,3,9297.38,3
7279,2419,25,2,3779.14,75
7280,2419,100,2,2050.98,68
7281,2420,165,3,2338.31,85
7282,2420,161,2,3019.49,25
7283,2420,188,-1,41686.05,19
7284,2420,10,4,3469.21,81
7285,2421,9,1,26698.69,73
7286,2421,89,5,18350.3,49
7287,2421,2,2,59090.87,14
7288,2422,60,2,1918.94,53
7289,2422,27,4,3860.01,57
7290,2422,5,4,1198.16,15
7291,2422,68,5,1575.64,95
7292,2422,189,4,2811.23,53
7293,2423,29,4,4216.76,9
7294,2423,10,1,3469.21,17
7295,2423,116,3,3192.27,95
7296,2423,140,4,3878.75,30
7297,2424,46,2,6493.42,4
7298,2424,193,2,1383.66,16
7299,2424,75,2,1758.88,87
7300,2425,176,3,59597.44,78
7301,2425,123,5,2794.3,69
7302,2426,8,1,4278.68,26
7303,2427,106,4,484.23,70
7304,2427,199,2,702.8,53
7305,2427,63,4,430.09,45
7306,2427,103,5,1452.77,94
7307,2428,117,1,1769.76,60
7308,2429,148,5,3368.6,9
7309,2429,169,3,7775.36,19
7310,2429,136,3,2848.35,35
7311,2429,65,4,8962.94,15
7312,2430,10,3,3469.21,3
7313,2430,83,5,18455.42,21
7314,2430,187,2,15169.68,31
7315,2431,184,1,19452.92,58
7316,2431,193,3,1383.66,50
7317,2431,96,3,26794.28,55
7318,2432,167,2,693.18,48
7319,2432,87,1,68101.36,14
7320,2432,177,5,3546.32,49
7321,2433,27,4,3860.01,96
7322,2433,123,2,2794.3,48
7323,2434,27,1,3860.01,72
7324,2434,168,5,2536.06,100
7325,2435,189,4,2811.23,78
7326,2435,97,3,4030.37,45
7327,2435,183,5,1718.29,97
7328,2436,85,2,2290.94,62
7329,2436,128,4,5319.49,48
7330,2437,111,1,7723.9,38
7331,2437,86,5,29410.8,5
7332,2437,166,1,2666.16,27
7333,2438,42,3,15510.68,0
7334,2438,143,2,7284.34,95
7335,2438,56,3,23622.11,43
7336,2438,32,1,3754.44,93
7337,2438,21,2,4861.87,100
7338,2439,35,3,3131.28,87
7339,2439,90,3,17430.69,70
7340,2439,39,4,534.57,61
7341,2440,162,2,91765.85,68
7342,2440,45,5,9220.4,29
7343,2441,6,1,63491.13,38
7344,2441,51,4,3521.45,96
7345,2441,177,2,3546.32,29
7346,2441,37,1,3250.66,32
7347,2441,121,3,1118.51,35
7348,2442,168,1,2536.06,47
7349,2442,169,4,7775.36,37
7350,2442,52,5,3961.79,25
7351,2442,23,2,317.81,45
7352,2443,42,1,15510.68,33
7353,2444,57,4,2504.37,67
7354,2444,117,5,1769.76,59
7355,2444,131,5,14500.41,40
7356,2444,125,2,800.11,8
7357,2444,77,2,1679.18,88
7358,2445,15,3,17548.6,1
7359,2446,150,3,22291.25,36
7360,2446,153,2,98307.89,56
7361,2446,16,4,1945.54,83
7362,2446,40,4,6624.33,54
7363,2446,22,1,16162.22,65
7364,2447,73,1,7599.51,89
7365,2447,69,5,6749.31,47
7366,2448,118,-1,2637.64,7
7367,2448,53,1,1750.15,92
7368,2448,24,5,2479.74,61
7369,2448,46,2,6493.42,10
7370,2448,82,3,2740.6,26
7371,2449,186,1,4929.38,41
7372,2449,125,1,800.11,8
7373,2449,81,3,641.3,29
7374,2449,199,4,702.8,61
7375,2449,83,5,18455.42,52
7376,2450,27,1,3860.01,1
7377,2450,86,4,29410.8,70
7378,2451,45,5,9220.4,58
7379,2452,165,1,2338.31,78
7380,2453,82,5,2740.6,40
7381,2453,50,4,3979.14,38
7382,2453,170,2,13731.85,42
7383,2453,21,4,4861.87,6
7384,2454,199,5,702.8,83
7385,2454,91,-1,4806.55,18
7386,2454,178,4,485.22,74
7387,2454,47,2,497.81,31
7388,2455,69,3,6749.31,33
7389,2456,170,2,13731.85,1
7390,2456,27,4,3860.01,4
7391,2457,109,2,3878.01,24
7392,2458,118,2,2637.64,64
7393,2459,199,3,702.8,82
7394,2459,200,3,3212.97,89
7395,2459,156,1,3615.3,86
7396,2459,118,3,2637.64,17
7397,2460,48,3,17690.82,94
7398,2460,40,1,6624.33,12
7399,2461,9,2,26698.69,3
7400,2461,49,4,2142.2,52
7401,2461,162,4,91765.85,4
7402,2462,131,3,14500.41,9
7403,2463,45,3,9220.4,94
7404,2463,179,5,2528.54,72
7405,2463,161,2,3019.49,2
7406,2464,16,4,1945.54,54
7407,2465,193,2,1383.66,94
7408,2465,110,5,797.25,18
7409,2466,184,2,19452.92,17
7410,2466,14,3,42582.22,4
7411,2467,48,3,17690.82,29
7412,2468,26,2,22441.58,23
7413,2468,162,2,91765.85,6
7414,2468,130,3,530.75,48
7415,2468,199,2,702.8,83
7416,2468,19,1,8561.48,12
7417,2469,107,1,5474.76,9
7418,2469,55,1,1885.07,97
7419,2469,186,2,4929.38,32
7420,2469,42,5,15510.68,39
7421,2469,135,2,802.55,28
7422,2470,113,1,3469.53,24
7423,2470,89,2,18350.3,82
7424,2470,182,2,29049.69,46
7425,2470,14,2,42582.22,66
7426,2470,147,4,772.56,14
7427,2471,32,2,3754.44,31
7428,2471,188,5,41686.05,32
7429,2472,65,4,8962.94,86
7430,2472,68,3,1575.64,42
7431,2472,64,2,93117.18,27
7432,2473,104,2,3389.18,64
7433,2473,142,4,11700.98,38
7434,2473,44,3,70908.36,78
7435,2474,144,4,382.9,0
7436,2474,103,2,1452.77,33
7437,2474,97,5,4030.37,65
7438,2474,73,4,7599.51,54
7439,2475,112,3,5163.37,22
7440,2475,91,1,4806.55,93
7441,2476,190,3,1227.09,31
7442,2476,180,4,308.9,96
7443,2476,98,4,1260.01,81
7444,2476,81,4,641.3,80
7445,2476,161,2,3019.49,35
7446,2477,67,5,94052.48,81
7447,2477,193,3,1383.66,22
7448,2477,122,5,2349.23,60
7449,2477,146,2,1205.79,45
7450,2477,79,4,3269.81,99
7451,2478,136,3,2848.35,88
7452,2479,83,4,18455.42,51
7453,2479,87,3,68101.36,42
7454,2480,35,1,3131.28,34
7455,2480,34,4,3262.67,97
7456,2480,58,4,2469.9,20
7457,2480,116,-3,3192.27,100
7458,2480,65,2,8962.94,81
7459,2481,92,1,12217.22,79
7460,2481,28,-4,702.92,53
7461,2481,170,3,13731.85,13
7462,2481,147,3,772.56,60
7463,2481,47,3,497.81,28
7464,2482,116,4,3192.27,74
7465,2482,196,3,2283.28,20
7466,2483,164,4,2495.26,99
7467,2483,75,3,1758.88,97
7468,2483,46,4,6493.42,55
7469,2484,187,2,15169.68,43
7470,2484,167,2,693.18,71
7471,2484,43,5,98247.37,89
7472,2485,150,2,22291.25,97
7473,2485,156,5,3615.3,70
7474,2485,21,3,4861.87,95
7475,2485,92,2,12217.22,19
7476,2486,50,2,3979.14,90
7477,2486,195,4,7327.29,63
7478,2486,155,5,896.22,19
7479,2487,96,1,26794.28,43
7480,2487,63,4,430.09,10
7481,2487,109,2,3878.01,82
7482,2488,113,4,3469.53,25
7483,2488,75,5,1758.88,28
7484,2488,44,3,70908.36,34
7485,2488,171,2,5623.35,84
7486,2489,165,4,2338.31,70
7487,2489,48,3,17690.82,64
7488,2489,101,4,24788.51,31
7489,2490,123,1,2794.3,52
7490,2490,166,1,2666.16,50
7491,2490,187,5,15169.68,18
7492,2490,65,3,8962.94,72
7493,2490,112,4,5163.37,75
7494,2491,74,5,245.13,77
7495,2491,23,5,317.81,100
7496,2492,198,4,2694.15,12
7497,2493,104,2,3389.18,86
7498,2493,86,5,29410.8,10
7499,2493,43,1,98247.37,50
7500,2494,123,2,2794.3,88
7501,2494,171,4,5623.35,11
7502,2494,62,1,4101.85,31
7503,2494,157,1,3574.22,63
7504,2494,106,2,484.23,60
7505,2495,44,4,70908.36,7
7506,2495,127,4,1797.09,88
7507,2496,61,1,27642.73,12
7508,2496,38,3,2266.82,68
7509,2497,145,4,3116.82,61
7510,2497,17,5,4055.38,91
7511,2497,20,1,1317.81,71
7512,2497,21,2,4861.87,49
7513,2497,111,3,7723.9,73
7514,2498,96,1,26794.28,16
7515,2498,88,1,7189.72,36
7516,2499,113,2,3469.53,75
7517,2499,69,3,6749.31,100
7518,2499,133,-4,4126.14,50
7519,2499,70,2,5396.07,41
7520,2500,17,2,4055.38,95
7521,2500,12,5,37578.36,81
7522,2500,101,2,24788.51,49
7523,2501,117,3,1769.76,96
7524,2501,59,4,1243.65,26
7525,2501,42,2,15510.68,76
7526,2502,194,4,464.22,17
7527,2503,133,5,4126.14,80
7528,2503,71,3,1994.84,1
7529,2503,21,2,4861.87,50
7530,2503,96,5,26794.28,33
7531,2503,114,5,12262.14,85
7532,2504,89,1,18350.3,23
7533,2505,118,4,2637.64,91
7534,2505,120,3,67415.8,72
7535,2505,18,4,3084.08,11
7536,2505,142,-5,11700.98,52
7537,2506,21,1,4861.87,52
7538,2506,51,5,3521.45,28
7539,2506,173,2,14158.62,42
7540,2506,103,2,1452.77,76
7541,2507,13,1,1849.34,13
7542,2508,61,1,27642.73,21
7543,2508,144,3,382.9,100
7544,2508,138,5,3632.53,3
7545,2508,92,1,12217.22,51
7546,2509,49,5,2142.2,77
7547,2509,153,3,98307.89,93
7548,2510,70,1,5396.07,97
7549,2510,1,1,253.9,24
7550,2510,39,2,534.57,29
7551,2510,31,3,1292.25,34
7552,2510,158,2,1554.87,60
7553,2511,38,4,2266.82,84
7554,2511,98,2,1260.01,87
7555,2511,29,3,4216.76,68
7556,2511,75,1,1758.88,36
7557,2512,41,5,79285.87,69
7558,2513,36,1,14186.62,93
7559,2513,98,1,1260.01,9
7560,2513,66,4,6345.81,63
7561,2514,1,2,253.9,4
7562,2514,99,1,8134.79,32
7563,2514,119,5,35613.06,11
7564,2514,43,1,98247.37,51
7565,2514,140,1,3878.75,36
7566,2515,79,5,3269.81,84
7567,2515,127,1,1797.09,98
7568,2515,43,1,98247.37,6
7569,2515,41,3,79285.87,83
7570,2515,19,2,8561.48,4
7571,2516,94,5,2140.24,71
7572,2516,112,4,5163.37,53
7573,2517,165,4,2338.31,69
7574,2518,177,1,3546.32,79
7575,2519,100,1,2050.98,31
7576,2519,130,3,530.75,18
7577,2519,67,1,94052.48,98
7578,2519,83,2,18455.42,33
7579,2519,153,5,98307.89,95
7580,2520,10,3,3469.21,70
7581,2520,111,3,7723.9,19
7582,2520,54,1,4173.59,26
7583,2521,127,2,1797.09,9
7584,2521,151,4,92003.66,7
7585,2521,121,4,1118.51,72
7586,2522,65,4,8962.94,75
7587,2523,47,2,497.81,69
7588,2524,91,1,4806.55,10
7589,2524,173,3,14158.62,100
7590,2524,49,-4,2142.2,12
7591,2524,68,1,1575.64,63
7592,2525,120,2,67415.8,17
7593,2526,100,5,2050.98,87
7594,2527,103,1,1452.77,17
7595,2527,197,3,964.09,59
7596,2527,192,1,7461.34,20
7597,2528,93,5,1383.07,83
7598,2528,43,1,98247.37,37
7599,2528,125,1,800.11,15
7600,2528,146,2,1205.79,68
7601,2528,111,4,7723.9,80
7602,2529,172,3,16100.85,17
7603,2529,120,4,67415.8,89
7604,2529,24,-1,2479.74,98
7605,2530,144,2,382.9,55
7606,2530,105,4,2738.82,65
7607,2530,82,3,2740.6,62
7608,2530,19,4,8561.48,37
7609,2530,155,4,896.22,24
7610,2531,95,1,29603.95,30
7611,2531,9,5,26698.69,100
7612,2531,169,1,7775.36,4
7613,2531,166,4,2666.16,38
7614,2531,32,5,3754.44,14
7615,2532,187,1,15169.68,100
7616,2532,198,5,2694.15,36
7617,2532,134,2,389.01,31
7618,2532,7,2,1545.0,15
7619,2533,51,3,3521.45,6
7620,2533,70,1,5396.07,90
7621,2533,42,2,15510.68,10
7622,2534,72,2,199.64,42
7623,2534,28,1,702.92,52
7624,2534,175,5,1171.69,84
7625,2535,106,2,484.23,49
7626,2535,172,1,16100.85,52
7627,2535,105,5,2738.82,32
7628,2535,132,3,14673.24,43
7629,2536,108,3,3065.18,22
7630,2536,103,4,1452.77,94
7631,2537,29,1,4216.76,0
7632,2537,157,2,3574.22,81
7633,2537,160,3,14389.43,36
7634,2538,29,1,4216.76,90
7635,2538,197,4,964.09,74
7636,2538,88,5,7189.72,76
7637,2538,49,5,2142.2,35
7638,2539,59,5,1243.65,45
7639,2539,154,4,1413.98,49
7640,2539,157,5,3574.22,36
7641,2539,78,5,40123.29,72
7642,2539,50,5,3979.14,28
7643,2540,174,1,7801.61,47
7644,2541,77,5,1679.18,80
7645,2542,7,4,1545.0,57
7646,2542,100,-3,2050.98,84
7647,2542,104,4,3389.18,26
7648,2543,131,3,14500.41,99
7649,2543,65,5,8962.94,37
7650,2543,53,2,1750.15,23
7651,2544,6,1,63491.13,58
7652,2544,95,2,29603.95,49
7653,2544,16,4,1945.54,17
7654,2544,50,3,3979.14,51
7655,2545,109,1,3878.01,33
7656,2545,43,4,98247.37,1
7657,2545,20,4,1317.81,2
7658,2546,157,1,3574.22,37
7659,2547,117,1,1769.76,28
7660,2547,177,1,3546.32,48
